0,0,0,0,1,2,0,0,0,4,4,3,0,6,1,0,0,0,5,10,5,2,0,2,6,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,1,3,2,2,0,6,2,5,10,7,2,0,1,6,2,0,3,8,3,6,1,1,1,2,3,6,3,0,0,2,0,0,3,0,0,0,0,0,0,0,4,4,4,1,1,0,1,0,0,0,2,0,0,3,9,4,3,8,6,8,3,2,0,0,0,2,3,0,0,1,1,0,0,0,0,0,0,0,1,2,2,1,1,3,1,6,6,7,2,5,8,3,0,6,1,1,3,1,0,0,0,0,2,2,0,6,7,2,2,0,1,0,0,0,0
0,1,0,1,0,0,0,0,0,0,5,8,4,1,10,5,0,0,4,5,10,5,5,0,1,3,0,0,0,7,2,3,0,1,0,0,0,0,2,0,0,2,1,0,1,1,4,1,5,7,8,3,0,1,3,0,1,3,8,3,4,0,2,0,0,1,3,3,0,4,3,0,0,4,0,0,3,1,0,0,0,1,1,1,0,1,0,4,0,0,1,2,0,0,4,9,4,3,5,4,11,6,6,1,0,1,0,2,3,0,0,0,3,3,0,4,1,0,0,0,0,0,0,0,2,1,6,3,7,2,3,8,4,1,4,1,2,1,2,0,0,0,0,3,2,1,3,6,1,0,1,0,0,0,0
0,0,0,0,1,0,0,1,0,1,0,3,6,4,5,7,3,5,0,5,5,9,4,4,0,0,1,1,1,2,5,0,5,0,0,5,0,0,0,3,0,0,3,6,1,0,6,1,6,4,5,13,8,3,0,4,0,6,3,8,4,3,0,7,5,0,0,2,2,0,2,2,0,0,2,0,0,1,6,5,5,0,0,0,2,0,2,0,9,4,0,0,3,0,0,4,8,9,4,10,6,10,5,11,6,1,2,0,0,3,1,0,0,0,4,0,2,2,0,5,0,0,0,0,0,0,1,5,2,8,3,3,7,4,6,3,0,3,0,0,2,5,0,0,2,2,1,1,11,6,1,0,0,1,0
0,0,0,0,1,0,0,0,0,0,0,0,2,4,4,2,7,2,5,0,9,4,8,3,4,0,0,0,0,1,1,4,0,4,0,0,5,0,0,0,3,0,0,2,4,0,1,4,1,4,3,8,14,9,4,0,3,1,10,5,7,2,2,2,6,3,0,4,2,2,0,2,6,1,0,2,0,0,1,5,4,5,0,0,0,6,1,1,4,8,3,4,0,4,0,4,4,7,7,5,9,5,10,6,9,5,0,0,0,1,2,1,0,0,0,4,0,1,3,0,3,0,0,0,0,0,4,0,9,4,8,7,2,5,3,10,5,0,2,0,0,1,3,0,4,3,0,0,6,10,5,1,0,0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,2,6,2,4,4,7,3,7,3,2,0,0,0,0,0,0,3,0,2,0,0,3,0,0,0,2,0,0,0,2,0,0,3,0,3,3,9,13,8,3,0,2,5,11,6,5,1,1,1,4,3,4,4,2,1,0,6,5,1,0,1,0,0,0,4,4,3,0,0,4,5,0,0,3,7,7,3,1,2,4,4,3,5,6,4,8,5,9,4,8,4,0,0,1,0,2,0,0,0,0,3,0,2,2,0,2,0,0,0,0,4,2,4,8,4,12,7,2,4,7,9,4,0,0,0,0,0,2,4,5,1,0,1,5,9,5,0,0,0
0,0,0,0,0,0,0,0,11,6,1,0,0,0,0,15,10,5,3,0,1,2,4,2,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4,8,9,5,2,0,0,6,8,3,3,0,0,0,2,0,2,1,0,0,1,4,3,0,0,0,0,0,0,2,2,1,0,0,1,2,0,0,2,4,5,0,0,0,2,1,1,2,3,3,5,4,11,6,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,6,7,11,6,1,2,5,6,2,1,0,0,0,0,0,1,1,3,0,0,4,7,6,1,0
0,0,6,1,0,0,6,1,6,9,4,0,0,0,0,10,21,16,11,6,1,0,0,2,8,3,7,2,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,2,0,0,1,4,7,2,1,0,0,6,2,0,0,0,0,0,0,10,9,4,0,0,0,0,6,1,0,0,0,0,0,0,0,0,2,2,5,0,0,0,0,0,0,0,1,0,3,6,7,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,7,2,0,0,0,9,6,6,11,6,1,0,3,2,0,0,0,0,0,0,0,1,0,1,0,0,10,5,4,7
0,0,1,4,1,0,1,7,2,7,7,2,0,0,0,5,16,26,21,16,11,6,1,0,3,7,2,8,3,0,0,0,2,0,0,5,1,5,0,1,0,0,1,5,0,0,5,0,5,0,0,5,0,1,2,8,6,7,2,0,2,3,5,7,6,1,1,5,1,0,0,0,0,0,5,8,6,2,5,5,5,1,5,0,1,0,1,0,5,0,0,0,3,2,4,0,0,5,0,5,0,0,0,5,1,4,8,3,0,1,1,0,0,0,1,0,0,1,0,6,1,0,1,5,0,2,6,1,0,1,4,8,5,6,16,11,6,1,1,0,2,5,0,0,0,0,0,0,5,2,0,5,7,6,2
0,1,0,2,2,0,0,2,4,2,8,11,6,1,4,0,11,21,30,25,20,15,10,5,0,2,4,3,6,7,2,3,0,3,0,0,2,0,3,0,1,1,0,0,4,0,0,4,0,2,1,0,3,0,0,3,9,4,7,2,0,0,4,3,5,3,0,1,5,5,1,0,0,1,0,3,11,7,2,3,3,2,0,2,0,1,0,4,0,3,1,0,0,1,0,4,0,0,2,0,8,3,4,0,4,2,3,7,6,1,0,0,3,3,0,5,1,0,0,1,3,0,0,0,4,0,2,3,1,0,0,4,9,4,11,16,12,7,2,0,0,0,2,1,0,0,0,0,0,3,3,0,4,5,3
0,0,7,2,2,1,6,1,0,2,3,6,7,6,1,2,6,16,25,28,25,20,15,10,11,6,8,3,1,3,3,0,1,0,0,0,6,1,0,1,0,0,0,0,0,3,0,0,2,0,0,0,0,1,0,0,4,7,4,7,2,0,0,2,1,3,9,4,0,2,1,0,0,0,7,6,6,7,5,0,1,9,4,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,3,6,1,2,0,0,0,2,3,6,1,0,0,0,1,0,1,0,0,0,0,1,6,1,0,10,5,1,3,0,6,1,4,9,6,11,12,10,5,0,0,0,0,0,1,0,0,0,0,0,0,9,4,2,11
0,0,2,6,3,0,1,5,0,0,1,3,5,5,6,1,2,11,20,24,32,27,22,17,12,9,6,7,2,1,2,2,0,0,0,0,1,4,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,3,11,6,6,1,0,0,1,0,4,13,8,3,1,1,4,0,2,7,5,5,6,4,0,4,7,2,0,4,0,0,0,1,0,4,0,1,0,4,0,1,0,0,0,2,6,1,0,0,0,0,1,4,5,1,0,0,0,1,0,0,1,0,0,0,1,4,0,5,14,9,5,2,1,10,5,4,8,10,10,11,9,4,0,0,0,0,4,2,0,0,0,0,0,4,7,3,6
0,0,0,1,5,2,0,1,3,0,0,0,0,6,2,4,0,6,15,20,27,31,26,21,16,20,15,10,7,2,0,0,2,0,0,0,0,9,4,0,0,0,0,0,0,0,0,1,0,8,3,0,0,1,0,0,0,0,6,10,6,5,0,0,0,9,4,8,11,6,1,0,0,1,0,2,4,2,4,5,3,0,12,15,10,5,4,0,0,0,0,0,4,0,9,4,2,0,9,4,0,0,1,5,3,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,8,3,0,0,3,0,9,13,8,5,0,5,8,6,3,6,7,10,8,8,4,0,0,0,0,3,3,2,0,0,0,0,3,7,2
0,0,0,0,2,3,2,0,0,2,0,0,0,1,6,1,4,1,10,15,24,26,30,25,21,16,20,15,10,7,2,0,0,1,0,0,0,4,8,3,0,0,0,0,0,0,0,0,0,3,7,2,1,0,0,0,0,0,4,7,9,4,4,0,0,4,9,8,8,11,6,1,4,0,1,0,1,3,1,3,4,3,7,10,14,14,9,4,0,0,0,4,0,5,4,13,8,3,4,8,3,0,0,0,3,2,0,0,0,1,0,4,1,0,0,0,0,0,1,0,3,7,3,0,0,3,4,8,17,12,7,4,4,6,5,7,5,6,9,6,7,3,0,0,4,1,1,1,1,0,0,0,0,2,7
0,0,6,1,0,1,9,4,0,0,0,0,0,0,1,4,7,2,5,10,19,23,25,28,31,26,22,18,13,8,3,0,0,0,0,0,6,1,3,6,1,0,0,0,0,0,0,0,0,0,2,5,2,0,0,0,0,0,0,4,5,8,3,2,0,0,10,9,6,6,7,4,1,0,6,7,2,0,1,0,1,10,5,5,9,14,12,7,2,0,0,0,2,0,3,8,11,6,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,8,3,6,3,3,12,15,18,13,8,4,4,5,3,3,4,6,4,5,2,0,0,4,1,0,0,0,0,6,1,0,8
0,0,1,3,1,2,4,14,9,4,0,0,0,0,0,0,2,8,3,10,14,21,20,24,26,31,26,24,23,18,13,8,3,0,0,1,1,6,1,8,5,0,5,1,0,2,1,0,1,0,0,3,5,7,2,5,0,1,0,0,9,7,5,4,3,0,5,9,8,4,3,6,3,0,1,4,4,0,1,2,1,5,10,5,10,9,19,14,9,4,0,0,2,2,0,3,7,12,7,2,0,3,0,1,0,0,5,0,0,0,5,0,0,0,2,0,0,2,0,1,0,0,8,15,10,5,5,5,7,14,13,17,12,8,5,3,2,8,3,1,6,5,7,2,0,0,4,0,1,5,0,1,3,3,3
0,0,0,0,1,0,0,9,16,11,6,1,0,0,0,2,0,3,7,5,9,16,20,19,21,28,28,25,22,22,17,12,7,2,3,0,0,3,3,3,6,4,0,3,4,0,0,4,0,3,0,0,1,3,4,0,4,0,0,0,4,6,6,3,2,5,0,4,7,7,3,1,4,2,0,0,3,3,0,0,0,0,7,12,7,8,14,18,13,8,3,0,0,0,4,0,2,7,14,9,4,0,2,0,8,3,0,8,3,0,0,3,0,0,0,1,0,0,0,0,3,0,3,10,18,13,8,3,3,9,11,12,16,11,6,3,2,3,7,6,1,4,2,6,1,0,0,11,6,1,4,0,4,2,0
0,0,6,1,0,0,6,4,11,14,9,4,0,0,0,0,8,3,2,5,5,11,15,18,25,23,34,29,24,19,18,13,10,5,0,1,6,1,1,1,1,2,2,0,0,3,0,0,2,0,0,0,0,0,2,2,0,2,0,0,0,3,2,4,1,0,11,6,2,4,3,1,1,0,8,6,1,0,1,0,0,6,2,7,10,7,9,13,16,11,6,3,0,0,0,4,0,2,9,12,7,2,0,0,3,4,1,3,4,3,0,0,0,0,0,0,0,0,0,0,0,1,6,5,13,24,19,14,9,4,15,11,11,16,11,6,1,0,2,4,4,0,3,1,6,1,0,6,9,4,0,10,5,2,8
0,0,1,5,2,0,1,5,6,10,13,9,4,0,0,0,3,7,3,1,9,6,10,14,20,23,29,33,28,24,19,17,12,9,4,0,1,4,0,0,1,0,1,1,0,0,2,0,0,0,0,0,1,0,0,1,1,0,6,1,0,0,2,1,3,0,6,15,10,5,3,3,5,0,3,8,5,0,0,0,0,1,4,2,6,14,9,8,12,15,10,10,5,1,0,4,4,0,4,8,11,6,2,0,0,2,3,0,2,5,2,0,0,0,0,0,0,0,1,0,0,0,1,4,8,19,28,23,18,13,10,19,14,11,15,15,10,5,0,0,3,3,0,2,5,7,2,1,5,8,3,5,8,4,3
0,0,0,0,5,4,0,6,2,8,8,11,6,4,0,0,0,4,5,8,4,11,6,9,15,20,24,31,38,33,28,23,18,13,8,5,0,1,3,5,0,0,5,2,0,2,1,0,1,0,0,1,0,6,2,5,0,2,1,6,6,2,0,3,2,3,1,10,14,9,4,2,2,2,0,3,5,2,1,1,1,0,1,4,7,9,19,14,9,11,12,9,12,7,2,0,3,5,0,5,6,10,5,3,0,0,7,2,0,2,10,5,0,0,2,0,0,2,0,2,0,0,0,3,3,14,23,30,25,20,15,14,17,14,12,14,12,15,10,5,0,4,5,0,1,5,7,2,2,10,5,1,3,10,5
0,0,0,0,1,3,4,1,3,3,7,8,10,5,4,0,0,0,4,4,12,7,10,5,10,15,20,26,33,38,33,28,23,18,13,8,5,0,0,2,5,0,0,4,0,0,1,0,0,0,0,0,2,1,4,1,4,0,6,2,5,4,1,0,2,0,3,5,10,14,9,4,6,1,2,0,2,4,1,0,0,1,0,0,3,11,14,18,13,8,10,16,11,13,8,6,1,2,3,0,4,5,10,5,1,0,2,5,1,1,5,10,5,0,0,2,0,0,3,0,0,0,0,0,1,9,18,25,34,29,24,19,14,15,13,16,13,11,14,9,4,0,2,4,4,2,3,5,1,5,9,5,0,5,10
0,2,0,4,0,0,0,1,0,1,7,8,12,7,6,2,0,0,1,1,7,8,9,7,5,10,15,21,28,34,42,37,32,27,22,17,12,7,2,0,1,9,4,0,4,0,0,1,0,0,4,0,0,0,0,1,3,2,1,4,0,1,8,3,0,0,0,2,5,11,18,13,8,10,5,0,2,6,2,0,0,0,0,0,0,6,9,16,16,11,12,11,14,9,10,7,5,0,0,1,2,1,6,8,4,5,0,2,7,2,0,5,12,7,2,1,6,1,0,1,0,0,0,0,0,4,13,20,29,32,27,23,21,16,13,12,20,15,15,14,9,4,0,4,3,2,0,2,3,0,9,5,5,0,5
0,0,0,0,4,2,0,5,0,2,2,5,7,12,7,3,0,1,0,6,2,9,5,8,5,5,10,17,26,29,37,39,37,32,27,23,18,13,8,7,2,4,14,9,4,6,1,0,2,0,0,5,0,5,2,5,0,4,1,1,9,4,3,9,4,0,0,0,1,6,13,17,12,7,8,3,0,1,7,3,1,0,0,0,5,1,11,11,17,15,10,11,13,14,9,9,6,6,1,1,0,1,1,7,6,1,10,5,2,7,7,2,7,9,9,4,1,8,3,1,1,0,0,2,0,0,8,15,24,31,30,26,21,21,17,12,15,25,20,15,14,10,6,1,3,3,2,0,3,8,4,7,2,7,2
0,0,0,0,0,2,0,0,2,1,0,0,3,7,9,4,1,2,0,1,5,4,6,3,6,5,5,12,21,24,32,34,44,39,34,29,24,19,14,9,6,1,9,16,11,6,8,3,2,2,0,2,4,0,3,2,4,2,3,0,4,7,2,5,11,6,1,0,0,1,8,12,16,11,6,6,1,0,3,9,5,0,0,0,0,4,6,8,13,15,13,9,12,12,14,9,8,8,6,3,0,0,0,3,5,4,5,7,2,2,7,4,2,4,10,6,2,3,7,5,1,0,0,0,0,0,3,10,19,26,29,29,25,21,23,18,13,20,23,18,20,16,11,6,1,2,3,0,2,3,6,2,4,3,5
0,5,0,2,0,0,0,0,0,2,3,1,2,2,8,8,3,0,3,0,0,2,5,4,1,4,2,7,16,22,27,33,39,46,41,36,31,26,21,16,11,8,4,11,16,11,6,8,3,0,4,0,1,2,0,1,7,3,1,2,0,2,9,4,6,9,4,0,0,1,3,7,11,18,13,8,7,3,0,4,8,3,0,0,0,0,2,7,8,11,17,12,9,11,10,13,8,7,6,5,4,0,1,0,2,7,2,5,8,3,2,6,5,3,5,11,8,3,2,6,3,0,0,0,0,0,0,5,14,21,24,28,34,29,24,22,20,15,22,23,18,19,14,16,11,6,1,2,0,0,5,3,2,4,0
0,0,2,0,0,0,0,0,1,0,2,2,1,0,3,9,5,0,0,0,0,0,2,1,1,0,1,2,11,17,22,28,34,41,52,47,42,37,32,27,22,17,12,7,17,13,8,12,7,2,0,1,0,0,0,0,2,4,1,0,0,0,4,6,1,5,6,2,0,0,1,2,6,13,15,10,8,7,2,0,3,5,2,0,0,0,0,2,4,6,12,15,10,7,10,8,11,6,6,3,5,0,0,0,3,2,4,8,5,6,1,1,6,5,0,6,11,6,1,1,5,0,0,0,6,1,0,0,9,16,19,23,29,31,26,22,22,17,17,28,23,18,16,14,14,9,4,4,0,0,0,2,9,4,1
0,2,0,6,1,0,0,0,0,0,4,3,6,1,1,4,5,3,1,0,0,0,2,0,0,0,0,0,6,12,21,24,29,38,47,50,45,40,35,30,26,26,21,16,12,13,11,8,10,5,6,1,0,0,0,0,2,0,3,0,0,0,4,2,4,0,1,5,1,1,4,0,1,10,10,11,12,12,7,2,0,0,2,0,0,0,0,2,0,1,10,11,13,8,5,9,7,9,4,4,5,2,1,0,0,7,2,4,10,5,3,0,3,8,3,1,10,9,4,0,0,2,0,0,1,2,0,0,4,11,14,18,25,26,29,25,26,21,21,23,26,21,16,18,13,12,7,3,2,0,4,0,4,7,2
0,0,2,1,10,5,0,0,0,0,0,2,1,7,2,0,4,5,1,1,1,0,0,1,0,0,0,0,1,7,16,19,24,33,42,47,50,45,40,35,31,26,26,21,16,12,13,9,8,9,4,6,5,0,0,0,0,2,1,7,2,0,0,4,2,3,0,2,6,1,0,5,1,5,10,10,9,10,12,7,2,0,0,1,0,1,0,0,2,0,5,11,11,17,12,7,10,7,8,4,2,4,0,1,0,2,7,2,5,14,9,4,0,3,8,3,5,10,13,8,3,0,2,0,0,1,3,0,1,6,11,15,20,26,26,30,25,26,21,19,22,26,21,16,19,17,13,8,3,2,0,4,0,4,7
0,0,0,2,5,7,2,0,1,0,0,0,2,2,6,3,0,1,4,0,0,0,0,0,0,0,0,0,0,2,11,16,19,28,39,42,45,49,44,39,34,31,26,23,27,22,17,19,14,9,9,4,4,2,0,0,0,0,0,2,4,0,0,0,1,1,0,0,1,5,1,0,3,1,5,7,10,9,7,9,4,0,0,0,0,0,0,0,0,0,0,6,8,12,16,11,6,7,6,5,4,0,3,0,4,0,2,13,8,9,11,7,4,0,3,7,3,5,8,10,7,2,0,0,6,1,0,0,0,1,6,10,15,21,23,25,30,25,26,27,22,21,23,21,16,17,14,16,11,6,2,0,10,5,2
0,0,0,0,1,4,5,1,0,0,0,0,0,0,1,2,1,0,0,3,0,0,0,7,2,0,0,0,0,0,6,11,14,23,34,38,40,44,56,51,46,41,36,31,26,26,21,16,18,13,8,8,3,3,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,3,5,7,8,6,8,3,0,0,0,0,0,0,0,7,2,1,5,7,11,15,10,5,5,5,2,11,6,2,0,1,0,8,10,7,8,8,4,1,0,2,4,2,4,7,8,14,9,4,1,4,0,0,0,0,1,5,10,16,20,22,25,29,24,22,25,21,20,21,20,15,15,11,15,10,5,0,5,9,4
0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,5,0,0,0,0,0,1,6,10,18,29,33,36,39,51,55,56,51,46,41,36,31,26,21,16,16,12,7,9,4,2,0,0,0,0,1,0,0,2,0,0,0,0,0,5,0,0,7,2,0,0,0,2,4,6,7,5,6,1,0,0,0,0,0,0,2,6,2,0,6,6,11,20,15,10,5,4,6,11,6,1,0,0,3,7,11,6,7,7,3,0,0,1,3,3,3,5,9,12,8,3,0,4,0,0,0,0,1,5,11,15,20,21,24,28,23,21,24,20,19,21,21,16,13,10,14,9,4,0,4,7
0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,1,5,13,24,28,31,34,46,50,60,55,50,45,40,35,30,25,20,15,15,11,8,8,3,1,0,0,0,1,0,0,0,1,0,0,0,0,5,5,0,5,7,2,0,0,0,1,3,5,6,3,4,0,0,0,0,0,0,0,1,6,1,1,4,6,16,19,14,9,4,3,6,10,5,0,0,0,2,8,10,5,6,6,2,0,0,0,4,2,1,4,7,11,6,1,0,3,0,0,0,0,0,6,10,15,19,20,23,26,22,20,23,19,19,22,21,16,12,9,13,8,3,0,2
0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,1,1,0,0,0,3,8,19,29,26,30,41,47,55,58,56,55,50,45,40,35,30,25,20,20,15,10,7,4,0,5,0,0,2,0,0,5,6,1,0,0,0,3,3,0,4,5,0,0,0,0,6,8,10,5,2,3,1,0,1,0,5,0,0,1,7,2,0,3,11,21,18,19,14,9,4,11,8,3,1,0,0,3,9,7,2,3,7,2,0,1,0,9,4,0,2,6,8,4,0,0,2,1,0,0,0,1,11,10,14,20,18,21,28,27,22,22,18,19,22,19,21,16,11,11,6,4,0
0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,14,24,27,25,36,42,52,54,57,55,53,49,44,39,34,29,24,19,21,16,11,6,3,0,5,1,0,1,0,0,4,4,0,0,5,0,2,8,3,3,3,0,0,0,1,5,7,8,3,0,2,1,0,0,0,4,0,0,2,8,3,0,8,16,19,17,18,13,9,6,9,7,2,0,0,1,4,8,6,1,2,7,2,0,2,4,7,3,0,1,4,6,4,0,0,1,0,0,0,0,6,11,9,15,19,16,23,27,26,21,22,19,19,20,18,20,15,10,9,5,2
0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,19,22,29,31,37,47,51,52,55,58,53,48,47,42,37,32,27,22,19,14,9,5,1,0,3,0,0,0,0,0,6,1,0,0,4,0,3,6,2,0,0,0,0,0,0,3,4,10,5,0,0,0,0,0,0,3,0,0,3,10,5,3,11,18,17,16,15,12,7,13,8,5,5,0,0,0,3,7,5,0,2,6,1,0,0,6,4,0,0,4,1,4,1,0,0,0,0,0,0,1,6,10,10,14,22,18,22,24,25,20,20,17,26,21,16,19,14,13,8,3
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,17,24,26,32,42,47,48,50,61,56,51,54,49,44,39,34,29,24,19,14,9,4,0,0,0,0,0,0,0,1,3,0,0,0,4,0,1,6,1,0,0,0,0,0,0,0,5,9,4,0,0,0,0,0,0,1,0,0,5,8,3,6,13,15,17,12,14,9,10,13,8,11,6,1,0,0,3,7,2,0,2,3,0,0,1,2,1,0,6,1,0,1,0,0,0,0,0,0,0,1,6,7,10,20,19,17,19,24,23,18,17,21,23,18,16,16,20,15,10
